:START_ID,:END_ID,:TYPE,relation,confidence,segment_id,doc_id
[Event: labor proceeds too fast],[Event: birth will usually occur very soon],LEADS_TO,leads to,1,68,
[Event: woman's contractions are about 2 minutes apart],[Event: birth will usually occur very soon],CAUSES,causes,1,68,
[Event: getting out of bed],[Event: fall],CAUSES,causes,1,73,
[Event: trying to stand up],[Event: rest on the edge of the bed],LEADS_TO,leads to,1,73,
[Event: situation becomes unmanageable],[Event: asking for help],LEADS_TO,leads to,1,75,
[Event: too much stress],[Event: difficulty sleeping],LEADS_TO,leads to,1,78,
[Event: waking up during night],[Event: feeling worthless],MAY_LEAD_TO,may lead to,1,78,
[Event: standing up suddenly],[Event: faintness],CAUSES,causes,1,80,
[Event: temporary drop in blood pressure],[Event: faintness],LEADS_TO,leads to,1,80,
[Event: sitting in one position for a long time],[Event: numbness or tingling],LEADS_TO,leads to,1,81,
[Event: waking from a deep sleep],[Event: numbness or tingling],LEADS_TO,leads to,1,81,
[Event: depression],[Event: fatigue],LEADS_TO,leads to,1,241,
[Event: infectious disease],[Event: depression],SOMETIMES_FOLLOWED_BY,sometimes followed by,1,83,
[Event: having a baby],[Event: depression],MAY_LEAD_TO,may lead to,1,83,
[Event: significant personal loss],[Event: depression],MAY_LEAD_TO,may lead to,1,83,
[Event: infected hair follicle],[Event: boils and ingrown hairs],SEE_ALSO,see also,1,85,
[Event: skin cancer],[Event: malignant melanoma],MAY_HAVE,may have,1,85,
[Event: airplane flight],[Event: middle ear damage],CAUSES,causes,1,86,
[Event: taking medications],[Event: Noises in the ear],MAY_CAUSE,may cause,1,86,
[Event: taking medications],[Event: appearance of involuntary movements],LEADS_TO,leads to,1,242,
[Event: inhaled a small object or piece of food],[Event: see your doctor],LEADS_TO,leads to,1,87,
[Event: coughing fails to clear your lungs or continues for more than an hour],[Event: see your doctor],LEADS_TO,leads to,1,87,
[Event: see your dentist],[Event: you may have a cavity],BECAUSE_OF,because of,1,88,
[Event: see your dentist],[Event: you may have gingivitis],BECAUSE_OF,because of,1,88,
"[Event: vomiting blood, black or dark brown matter]",[Event: EMERGENCY Get medical help now!],CAUSES,causes,1,89,
[Event: severe abdominal pain],[Event: PERITONITIS or INTESTINAL OBSTRUCTION],LEADS_TO,leads to,1,89,
[Event: putting off going to the bathroom],[Event: loss of normal muscle reflexes in the intestine and rectum],LEADS_TO,leads to,1,91,
[Event: overuse of laxatives],[Event: intestines underactive],CAUSES,causes,1,91,
[Event: heat exhaustion],[Event: EMERGENCY],LEADS_TO,leads to,1,93,
[Event: broken your leg or dislocated your knee],[Event: see a doctor immediately],LEADS_TO,leads to,1,94,
[Event: you may have RHEUMATOID ARTHRITIS but you could also have a joint infection],[Event: see SEPTIC ARTHRIT],LEADS_TO,leads to,1,94,
[Event: tissue damage],[Event: injury to the testicles],MAY_BE_CAUSED_BY,may be caused by,1,95,
[Event: twisted spermatic cord],[Event: painful or swollen testicles],MAY_CAUSE,may cause,1,95,
[Event: feeding baby],[Event: baby goes back to sleep],LEADS_TO,leads to,1,98,
[Event: illness],[Event: waking at night],MAY_BE_DISTURBING,may be disturbing,1,98,
[Event: fever],[Event: waking at night],DISTURBING,disturbing,1,98,
[Event: fever],[Event: abdominal pain],CAUSES,causes,1,101,
[Event: see chart FEVER IN YOUNG CHILDREN],[Event: talk to doctor],LEADS_TO,leads to,1,99,
[Event: teething],[Event: poor feeding],MAY_CAUSE,may cause,1,99,
[Event: child seems to be generally healthy],[Event: ask about birth weight],IMPLIES,implies,1,100,
[Event: ask about birth weight],[Event: determine if child is small for gestational age],LEADS_TO,leads to,1,100,
[Event: overeating],[Event: indigestion],LEADS_TO,leads to,1,101,
[Event: watery bowel movements/vomiting],[Event: appendicitis],MAY_INDICATE,may indicate,1,101,
[Event: not enough tummy time],[Event: delayed crawling],LEADS_TO,leads to,1,105,
[Event: insufficient supervision],[Event: injury during crawling],MAY_LEAD_TO,may lead to,1,105,
[Event: prolonged lack of oxygen in the blood],[Event: permanent damage to brain or lungs],MAY_LEAD_TO,may lead to,1,106,
[Event: increasing difficulty breathing],[Event: life-threatening deficiency of oxygen in the blood],CAN_LEAD_TO,can lead to,1,106,
[Event: blood tests],[Event: diagnosis],LEADS_TO,leads to,1,128,
[Event: blood tests],[Event: diagnosis],TO_DETERMINE,to determine,1,320,
[Event: blood tests],[Event: diagnosis],LEADS_TO,leads to,1,337,
[Event: ultrasound scan],[Event: liver and bile ducts],EXAMINES,examines,1,107,
[Event: ultrasound scan],[Event: diagnosis],CONFIRMS,confirms,1,290,
[Event: ultrasound scan],[Event: diagnosis],TO_DETERMINE,to determine,1,320,
[Event: yellowing of skin and eyes],[Event: blood tests],LEADS_TO,leads to,1,107,
[Event: prolonged contact with urine or feces],[Event: Diaper rash],LEADS_TO,leads to,1,108,
[Event: chafing],[Event: Diaper rash],CAN_LEAD_TO,can lead to,1,108,
[Event: bacterial or yeast infection (thrush)],[Event: Diaper rash],CAN_CAUSE,can cause,1,108,
[Event: disturbance in development during this critical period],[Event: heart defect],CAN_CAUSE,can cause,1,109,
[Event: rubella infection],[Event: heart defect],CAN_CAUSE,can cause,1,109,
[Event: signs of congestive heart failure],[Event: treatment],LEAD_TO,lead to,1,110,
[Event: no symptoms],[Event: problems in middle age],LEAD_TO,lead to,1,110,
[Event: newborn develops symptoms in the hospital nursery],[Event: diagnosis],USUALLY_WILL_LEAD_TO,usually will lead to,1,112,
[Event: newborn becomes critically ill and die unless he or she is given immediate care],[Event: treatment],UNLESS_HE_OR_SHE_IS_GIVEN,unless he or she is given,1,112,
[Event: fluid buildup],[Event: pressure on the brain],CAUSES,causes,1,113,
[Event: flow of cerebrospinal fluid is blocked],[Event: fluid builds up in the cavities of the brain],LEADS_TO,leads to,1,113,
[Event: severe cases],[Event: baby's skin may turn blue],LEADS_TO,leads to,1,116,
[Event: lack of oxygen],[Event: cyanosis],CAUSES,causes,1,116,
[Event: brain injury during fetal development],[Event: cerebral palsy],RESULTS_IN,results in,1,117,
[Event: brain injury during delivery],[Event: cerebral palsy],CAUSES,causes,1,117,
[Event: clotting time of the blood is tested],[Event: doctor will feel your child's abdomen],LEADS_TO,leads to,1,118,
[Event: liver biopsy is ordered],[Event: see if the liver is damaged],CAUSES,causes,1,118,
[Event: physical examination],[Event: diagnosis],LEADS_TO,leads to,1,128,
[Event: physical examination],[Event: diagnosis],LEAD_TO,lead to,1,208,
[Event: physical examination],[Event: diagnosis],LEADS_TO,leads to,1,290,
[Event: physical examination],[Event: treatment],LEADS_TO,leads to,1,151,
[Event: physical examination],[Event: referral to psychiatrist],LEADS_TO,leads to,1,243,
[Event: physical examination],[Event: diagnosis of celiac disease],IS_PART_OF,is part of,1,265,
[Event: physical examination],[Event: blood tests],LEADS_TO,leads to,1,275,
[Event: laboratory analysis of the fluid inside the joints],[Event: diagnosis],LEADS_TO,leads to,1,128,
[Event: measles],[Event: complications],LEADS_TO,leads to,1,129,
[Event: measles],[Event: symptoms],INCLUDES,includes,1,129,
[Event: excessive scratching],[Event: infected rash],LEADS_TO,leads to,1,130,
[Event: smoking],[Event: health problems],LEADS_TO,leads to,1,137,
[Event: exposure to violence],[Event: aggressive behavior],CAUSES,causes,1,139,
[Event: violent behavior],[Event: age 16 or 17],PEAKS_BY,peaks by,1,139,
[Event: heart rate reaches its highest level],[Event: orgasm],DURING,during,1,141,
[Event: breathing reaches its highest level],[Event: orgasm],DURING,during,1,141,
[Event: blood pressure reaches its highest level],[Event: orgasm],DURING,during,1,141,
[Event: insert vaginal ring],[Event: 3 weeks],STAYS_IN_PLACE_FOR,stays in place for,1,144,
[Event: remove vaginal ring],[Event: fourth week],INSERT_NEW_RING_AT_THE_END_OF,insert new ring at the end of,1,144,
[Event: Looped and banded],[Event: Sexually Transmitted Diseases],CAUSES,causes,1,145,
[Event: Pinched with clip],[Event: Sexually Transmitted Diseases],CAUSES,causes,1,145,
[Event: Burned],[Event: Sexually Transmitted Diseases],CAUSES,causes,1,145,
[Event: Cut and tied],[Event: Sexually Transmitted Diseases],CAUSES,causes,1,145,
[Event: early stages of the infection],"[Event: possible symptoms include a mild fever, burning or pain during urination, cloudy discharge from the vagina, discomfort or pain in the lower abdomen, or abnormal bleeding from the vagina]",LEAD_TO,lead to,1,147,
[Event: infection with herpes simplex virus],[Event: diagnosis of genital herpes],LEADS_TO,leads to,1,148,
[Event: diagnosis of genital herpes],[Event: treatment with antiviral drug],LEADS_TO,leads to,1,148,
[Event: inject a small amount of medication directly into the side of the penis],[Event: an erection that begins about 5 to 15 minutes after the injection and lasts from 30 minutes to 2 hours],CAUSES,causes,1,150,
[Event: thorough physical examination],[Event: diagnosis of lupus],LEADS_TO,leads to,1,326,
[Event: excessive smoking],[Event: damage to sperm],CAUSE,cause,1,154,
[Event: having a hysterectomy],[Event: infertility],LEADS_TO,leads to,1,157,
[Event: multiple miscarriages],[Event: infertility],LEADS_TO,leads to,1,157,
[Event: gestational carrier agreement],[Event: pregnancy],RESULTS_IN,results in,1,157,
[Event: pregnancy],[Event: heart],PUTS_AN_EXTRA_WORKLOAD_ON,puts an extra workload on,1,164,
[Event: pregnancy],[Event: fetal harm],CAUSES,causes,1,251,
[Event: severe or lethal defect were found in the fetus],[Event: terminating a pregnancy],LEAD_TO,lead to,1,159,
[Event: guiding catheter into uterus],[Event: withdrawing sample of tissue],LEADS_TO,leads to,1,160,
[Event: feeling nauseated],[Event: vomiting],LEADS_TO,leads to,1,161,
[Event: urinating frequently],[Event: vaginal discharge],CAUSES,causes,1,161,
[Event: severe vomiting],[Event: hospitalization],LEADS_TO,leads to,1,162,
[Event: underlying heart defect],[Event: heart failure],INCREASES_RISK_OF,increases risk of,1,164,
[Event: inevitable miscarriage],[Event: cramping pain],IS_USUALLY_ACCOMPANIED_BY,is usually accompanied by,1,165,
[Event: cramping pain],[Event: inevitable miscarriage],CAN_BE_EITHER_DULL_AND_CONSTANT_OR_SHARP_AND_INTERMITTENT,can be either dull and constant or sharp and intermittent,1,165,
[Event: tube burst],[Event: treatment needed],CAN_BE_LIFE-THREATENING,can be life-threatening,1,166,
[Event: diagnosis of preeclampsia],[Event: treatment],LEADS_TO,leads to,1,167,
[Event: symptoms appear],[Event: diagnosis of preeclampsia],CAUSES,causes,1,167,
[Event: symptoms appear],[Event: diagnosis of hemochromatosis],CAUSE,cause,1,343,
[Event: scarring in areas of the placenta where tissue has died from lack of blood],[Event: obstruction of blood flow],RESULT_IN,result in,1,168,
[Event: preeclampsia],[Event: obstruction of blood flow],RESULT_IN,result in,1,168,
[Event: high blood pressure],[Event: obstruction of blood flow],RESULT_IN,result in,1,168,
[Event: vaginal bleeding],[Event: obstruction of blood flow],RESULT_IN,result in,1,168,
[Event: placenta previa or placental abruption],[Event: obstruction of blood flow],RESULT_IN,result in,1,168,
[Event: episiotomy],[Event: end of the second stage],MAY_BE_PERFORMED,may be performed,1,169,
[Event: contractions],[Event: pushing],DOUBLE_THE_EFFECT_OF,double the effect of,1,169,
[Event: forceps delivery],[Event: episiotomy],LEADS_TO,leads to,1,170,
[Event: irregular tearing of the vagina],[Event: episiotomy],LEADS_TO,leads to,1,170,
[Event: suspicion of disproportion],[Event: ultrasound],LEADS_TO,leads to,1,171,
[Event: severe disproportion],[Event: cesarean delivery],LEADS_TO,leads to,1,171,
[Event: a terminally ill person can remain more independent],[Event: avoid feelings of loneliness and isolation],LEADS_TO,leads to,1,174,
"[Event: in general, hospitals are better equipped to treat people who are acutely ill than people who are terminally ill]",[Event: a terminally ill person can remain more independent at home],LEADS_TO,leads to,1,174,
[Event: intense grief],[Event: a person has died unexpectedly],OCCURS_FREQUENTLY_WHEN,occurs frequently when,1,176,
[Event: delusions of seeing the person],[Event: death occurs unexpectedly],OCCUR_FREQUENTLY_WHEN,occur frequently when,1,176,
[Event: exercising],[Event: lying on an examining table],LEADS_TO,leads to,1,179,
[Event: exercising],[Event: asthma attack],LEADS_TO,leads to,1,213,
[Event: injection of thallium],[Event: carrying it to the coronary arteries and heart muscle],CAUSES,causes,1,179,
[Event: plaque rupture],[Event: heart attack],CAUSES,causes,1,181,
[Event: atherosclerosis],[Event: blocked coronary artery],RESULTS_IN,results in,1,181,
[Event: atherosclerosis],[Event: cerebral thrombosis],LEADS_TO,leads to,1,224,
[Event: episodes of severe shortness of breath],[Event: frightening experience],USUALLY_LAST_LESS_THAN_AN_HOUR,usually last less than an hour,1,183,
[Event: lung congestion],[Event: experiencing symptoms],MAY_BECOME_SO_SWOLLEN_AND_CONGESTED_THAT_YOUR_BREATHING_MAY_BE_RASPY_OR_YOU_MAY_WHEEZE,may become so swollen and congested that your breathing may be raspy or you may wheeze,1,183,
[Event: the first human heart transplant was performed],[Event: an established treatment for advanced heart disease],LEADS_TO,leads to,1,184,
"[Event: a person has irreversible, long-term heart failure]",[Event: doctors usually recommend a heart transplant],RESULTS_IN,results in,1,184,
[Event: temporary increase in blood pressure],[Event: need to take multiple readings],CAUSES,causes,1,185,
[Event: high blood pressure is detected],[Event: doctor recommends monitoring at home],LEADS_TO,leads to,1,185,
[Event: Excess salt causes your body to retain water],[Event: blood volume],RAISES,raises,1,186,
[Event: Regular exercise helps you condition your heart and lungs],[Event: improve your strength and endurance],LEADS_TO,leads to,1,186,
[Event: losing weight],[Event: lower blood pressure],LEADS_TO,leads to,1,187,
[Event: exercising more],[Event: lower blood pressure],LEADS_TO,leads to,1,187,
[Event: blood pressure measured],[Event: healthy blood pressure level],ENSURES,ensures,1,187,
[Event: trying several medications],[Event: finding the medication that works best for you],MAY_LEAD_TO,may lead to,1,188,
[Event: emergency],[Event: treatment],REQUIRES,requires,1,190,
[Event: Pressure rise in the atrium],[Event: congestiv,LEADS_TO,leads to,1,191,
[Event: Increased pressure and congestion in the lungs],[Event: Mitral stenosis],RESULTS_FROM,results from,1,191,
[Event: aortic valve does not close properly],[Event: aortic insufficiency],MAY_DEVELOP,may develop,1,193,
[Event: blood can leak back into the left ventricle],[Event: heart murmur],CAUSES,causes,1,193,
[Event: cardiac catheterization],[Event: measurement of pressure in arteries and ventricles],CAUSES,causes,1,195,
[Event: symptoms of heart failure],[Event: diagnostic tests],LEADS_TO,leads to,1,195,
[Event: severe chest pain and shortness of breath],[Event: heart attack],MAY_BE_MISTAKEN_FOR,may be mistaken for,1,196,
[Event: poor circulation],[Event: dry gangrene may develop],LEADS_TO,leads to,1,197,
[Event: stripping or sclerotherapy],[Event: wearing support stockings],LEADS_TO,leads to,1,198,
[Event: blockage of blood flow to the lungs],[Event: heart failure],LEADS_TO,leads to,1,199,
[Event: large pulmonary embolism],[Event: death within minutes],CAUSES,causes,1,199,
[Event: If the body loses more iron than it absorbs],[Event: anemia develops],LEADS_TO,leads to,1,200,
[Event: anemia develops],[Event: life-threatening],CAN_WEAKEN_THE_BODY'S_RESISTANCE_TO_THE_EFFECTS_OF_ANOTHER_ILLNESS_OR_AN_INJURY,can weaken the body's resistance to the effects of another illness or an injury,1,200,
[Event: vitamin B12 deficiency anemia],[Event: difficulty walking],LEADS_TO,leads to,1,201,
[Event: exertion],[Event: palpitations],CAUSES,causes,1,201,
[Event: bleeding after an injury],[Event: life-threatening],CAN_LEAD_TO,can lead to,1,204,
[Event: uninterrupted bleeding],[Event: severe anemia],CAN_CAUSE,can cause,1,204,
[Event: symptoms become pronounced],[Event: patient sees doctor],LEADS_TO,leads to,1,205,
[Event: disease occurs suddenly],[Event: symptoms become pronounced],CAUSES,causes,1,205,
[Event: cancer development],[Event: reduced immune system function],LEADS_TO,leads to,1,206,
[Event: leukemia spread],[Event: organ damage],CAUSES,causes,1,206,
[Event: early treatment],[Event: Hodgkin's disease],RESPONDS_WELL_TO,responds well to,1,207,
[Event: cancerous tumors grow],[Event: swallowing difficult],CAN_CAUSE,can cause,1,211,
[Event: cancer spreads to lymph nodes in the neck],[Event: obvious lump in the neck],PRODUCES,produces,1,211,
[Event: severe asthma attack],[Event: sweating profusely],LEADS_TO,leads to,1,212,
[Event: increased pulse rate],[Event: anxiety],CAUSES,causes,1,212,
[Event: warming up],[Event: asthma attack],HELPS_PREVENT,helps prevent,1,213,
[Event: cooling down],[Event: asthma attack],HELPS_PREVENT,helps prevent,1,213,
[Event: chest X-ray],[Event: CT scan],LEADS_TO,leads to,1,215,
[Event: suspicion of lung cancer],[Event: biopsy samples],CAUSES,causes,1,215,
[Event: severe cases of sinusitis],[Event: X-rays or CT scan],MAY_LEAD_TO,may lead to,1,217,
[Event: incision in the breastbone],[Event: transplantation of heart and lungs],LEADS_TO,leads to,1,220,
[Event: coughing up large amounts of phlegm],[Event: diagnostic tests],LEADS_TO,leads to,1,221,
[Event: lying facedown on a bed],[Event: drain phlegm from lungs],HELPS_TO,helps to,1,221,
[Event: ruptured or leaking artery],[Event: hemorrhagic stroke],CAUSE_OF,cause of,1,224,
[Event: couple of prescriptions],[Event: quit smoking],LEADS_TO,leads to,1,225,
[Event: complete physical],[Event: blood test],LED_TO,led to,1,225,
[Event: removing plaque from the artery wall],[Event: successful treatment],LEADS_TO,leads to,1,226,
[Event: taking aspirin once a day],[Event: TIAs and stroke],HELPS_PREVENT,helps prevent,1,227,
[Event: other anticoagulant drugs],[Event: stroke in people with abnormal heart rhythms],CAN_HELP_REDUCE_THE_RISK_OF,can help reduce the risk of,1,227,
[Event: bleeding in the brain],[Event: permanent brain damage or death],CAN_CAUSE,can cause,1,228,
[Event: blow to the head within the past 24 hours],[Event: epidural hemorrhage],LEADS_TO,leads to,1,228,
[Event: inflammation and swelling],[Event: worsening of symptoms],CAUSES,causes,1,229,
"[Event: if your headache is severe and persistent, if it occurs after a blow to the head, or if it is accompanied by any of the following symptoms]",[Event: call 911 or your local emergency number or go directly to the nearest hospital emergency department],LEADS_TO,leads to,1,230,
[Event: herpes simplex virus infection],[Event: treatment],LEADS_TO,leads to,1,236,
[Event: weakness in face improves],[Event: recovery],CAUSES,causes,1,236,
[Event: cutting down on sleep],[Event: not effective for work performance],MAKES_YOU_LESS_PRODUCTIVE,makes you less productive,1,239,
[Event: insomnia],"[Event: drowsiness, diminished energy, poor concentration, irritability, and a greater risk of accidents]",CAUSE_SERIOUS_PROBLEMS,cause serious problems,1,239,
[Event: periods of rest or inactivity],[Event: worsening of restless legs syndrome],CAUSE,cause,1,240,
[Event: evening or at night],[Event: worsening of restless legs syndrome],CAUSE,cause,1,240,
[Event: agitation],[Event: depression],IS_A_SIGN_OF,is a sign of,1,241,
[Event: referral to psychiatrist],[Event: diagnosis of bipolar disorder],RESULTS_IN,results in,1,243,
[Event: phototherapy],[Event: side effects],CAUSES,causes,1,244,
[Event: daylight exposure],[Event: treating SAD],HELPS,helps,1,244,
[Event: daily exercise],[Event: treating SAD],BENEFITS,benefits,1,244,
[Event: personality disorder usually first appears],[Event: person's behavior is noticeably different from expected behavior],LEADS_TO,leads to,1,246,
[Event: personality disorder appears in adolescence or early adulthood],[Event: person's behavior is noticeably different from expected behavior],LEADS_TO,leads to,1,246,
[Event: purging],[Event: Binge Eating Disorder],IS_NOT_A_PART_OF,is not a part of,1,247,
[Event: overeating is common in the United States],[Event: Binge Eating Disorder],LEADS_TO,leads to,1,247,
[Event: alcohol consumption],[Event: impairment],LEADS_TO,leads to,1,251,
[Event: medication use],[Event: adverse reaction],INTERACTS_WITH,interacts with,1,251,
[Event: longer they are taken],[Event: more damaging their effects],LEADS_TO,leads to,1,252,
[Event: high doses],[Event: prolonged and difficult withdrawal],CAUSE,cause,1,252,
[Event: detoxification],[Event: rehabilitation program],LEADS_TO,leads to,1,254,
[Event: chewing],[Event: swallowing],CAUSES,causes,1,255,
[Event: symptoms develop suddenly],[Event: see doctor],CAUSE,cause,1,256,
[Event: increased pressure in the portal vein],[Event: esophageal varices rupture],USUALLY_CAUSES,usually causes,1,259,
[Event: bleeding into the esophagus or stomach],[Event: death],CAN_BE_FATAL,can be fatal,1,259,
[Event: scarring from peptic ulcer],[Event: pyloric stenosis],LEADS_TO,leads to,1,260,
[Event: meal consumption],[Event: pain increase],WORSENS,worsens,1,260,
[Event: abdominal surgery],[Event: ileus],RESULT_IN,result in,1,262,
[Event: severe infections],[Event: ileus],RESULT_IN,result in,1,262,
[Event: medications effect],[Event: ileus],CAUSE,cause,1,262,
[Event: inflammation may be an immune system response to a viral or bacterial infection],[Event: unknown cause of inflammatory bowel disease],MAY_BE_CAUSED_BY,may be caused by,1,263,
[Event: stress or eating specific foods],[Event: people who have the disorder],CAN_TRIGGER_SYMPTOMS_IN,can trigger symptoms in,1,263,
"[Event: testing stool samples for blood, viruses, or bacteria]",[Event: diagnosis of celiac disease],LEADS_TO,leads to,1,265,
[Event: testing in people who are at risk of having polyps],[Event: doctors],IS_RECOMMENDED_BY,is recommended by,1,267,
[Event: not removing polyps],[Event: cancerous polyps],CAN_LEAD_TO,can lead to,1,267,
[Event: blood clot development],[Event: extreme pain],CAUSES,causes,1,269,
[Event: hemorrhoid not healing],[Event: rubber band application],LEADS_TO,leads to,1,269,
[Event: damage to the muscles or nerves],[Event: fecal incontinence],CAUSES,causes,1,270,
[Event: surgery of the anus or rectum],[Event: damage to the sphincter],CAUSES,causes,1,270,
[Event: straining during a bowel movement],[Event: damage to the muscles or nerves],CAUSES,causes,1,270,
[Event: stroke],[Event: damage to the muscles or nerves],CAUSES,causes,1,270,
[Event: regular consumption of alcohol],[Event: severe liver damage and liver failure],LEADS_TO,leads to,1,273,
[Event: hepatitis C infection],[Event: 10 to 40 years],CAN_PROGRESS_SLOWLY_FOR,can progress slowly for,1,273,
[Event: acute attack of jaundice],[Event: chronic hepatitis],LEAD_TO,lead to,1,274,
[Event: abnormal liver function tests],[Event: chronic hepatitis],LEAD_TO,lead to,1,274,
[Event: laparoscopy],[Event: direct liver examination],CAUSES,causes,1,275,
[Event: eye examination],[Event: diagnosis of misaligned eyes],LEAD_TO,lead to,1,380,
[Event: liver starts to fail],[Event: liver transplant],MAY_LEAD_TO,may lead to,1,277,
[Event: major tears and injuries],[Event: 7 to 10 days of bed rest],REQUIRE_NO_TREATMENT_OTHER_THAN,require no treatment other than,1,282,
[Event: kidney does not heal on its own after a period of bed rest],[Event: surgery to remove it],THE_DOCTOR_MAY_PERFORM_SURGERY_TO_REMOVE_IT,the doctor may perform surgery to remove it,1,282,
[Event: aneurysm rupture],[Event: weakened blood vessels],CAUSED_BY,caused by,1,283,
[Event: urinary tract infections],[Event: kidney stones],CAUSE,cause,1,283,
[Event: insertion of catheter],[Event: delivery of solution containing anticancer medications or an immune system stimulator],LEADS_TO,leads to,1,284,
[Event: holding solution in the bladder for 1 or 2 hours before urinating],[Event: shedding of bladder lining and replacement by healthy cells],CAUSES,causes,1,284,
[Event: shock wave],[Event: disintegration of kidney stone],CAUSES,causes,1,285,
[Event: disintegration of kidney stone],[Event: passes from the body in urine],LEADS_TO,leads to,1,285,
[Event: taking too many analgesics],[Event: chronic kidney failure],LEADS_TO,leads to,1,286,
[Event: taking several analgesic pills every day for several years],[Event: developing analgesic nephropathy],INCREASES_THE_RISK_OF,increases the risk of,1,286,
[Event: bacterial infection],[Event: treatment],LEADS_TO,leads to,1,289,
[Event: bacterial infection],[Event: treatment],LEADS_TO,leads to,1,337,
[Event: sexually transmitted disease],[Event: treating sex partner],MAY_REQUIRE,may require,1,289,
[Event: biopsy],[Event: diagnosis],CONFIRMS,confirms,1,290,
[Event: biopsy],[Event: diagnosis of lichen planus is confirmed],LEADS_TO,leads to,1,387,
[Event: the prostate becomes larger],[Event: block the flow of urine],CAUSES,causes,1,291,
[Event: the bladder muscles enlarge],[Event: the bladder to become irritable],CAUSES,causes,1,291,
[Event: phimosis],[Event: urination and sexual activity],INTERFERE_WITH,interfere with,1,294,
[Event: persistent irritation and inflammation of the head of the penis],[Event: phimosis],RESULT_IN,result in,1,294,
[Event: check hormone levels],[Event: determine if premature menopause],TO_MAKE_SURE,to make sure,1,296,
[Event: order diagnostic tests],[Event: check for hypothyroidism],FOR_AN_UNDERLYING_DISORDER,for an underlying disorder,1,296,
[Event: heavy bleeding],[Event: anemia],CAUSES,causes,1,297,
[Event: heavy bleeding],[Event: blood or hormone problem],IDENTIFIES,identifies,1,297,
[Event: thickening of the milk-producing glandular tissue inside the breasts],[Event: breast lumps],RESULTS_IN,results in,1,300,
[Event: tumor detected at an early stage],[Event: treatment before it has spread],LEADS_TO,leads to,1,301,
[Event: breast cancer diagnosed],[Event: lump or thickening in the breast],CAUSES,causes,1,301,
[Event: slow wound healing],[Event: pain-relief medication],CAUSES,causes,1,302,
[Event: irregular vaginal bleeding],[Event: endometrial biopsy],LEADS_TO,leads to,1,305,
[Event: colposcopy],[Event: biopsy],RESULTS_IN,results in,1,307,
[Event: abnormal Pap smear],[Event: colposcopy],LEADS_TO,leads to,1,307,
[Event: exposure to spermicides],[Event: urethral inflammation],LEADS_TO,leads to,1,309,
[Event: intercourse],[Event: urethral inflammation],LEADS_TO,leads to,1,309,
[Event: diagnosis at an early stage],[Event: cancer is highly curable],RESULTS_IN,results in,1,310,
[Event: test results indicate hypopituitarism],[Event: diagnosis of hypopituitarism],LEAD_TO,lead to,1,312,
[Event: complexity of pancreas transplant surgery],[Event: suppressing the immune system],LEADS_TO,leads to,1,315,
[Event: suppressing the immune system],[Event: organ rejection],PREVENTS,prevents,1,315,
[Event: the hypothalamus in the brain stimulates the adrenal glands to produce these hormones],[Event: controlling heart rate and blood pressure and the body's response to stress],LEADS_TO,leads to,1,317,
[Event: the adrenal glands are on top of each kidney],"[Event: the adrenal glands produce corticosteroid hormones, which help regulate metabolism (the chemical processes that occur within cells)]",CAUSES,causes,1,317,
[Event: tumor in one adrenal gland],[Event: Conn's syndrome],CAUSES,causes,1,318,
[Event: enlargement of both adrenal glands],[Event: Aldosteronism],CAUSES,causes,1,318,
[Event: radionuclide scan],[Event: diagnosis],TO_DETERMINE,to determine,1,320,
[Event: allergic reaction],[Event: increase in eosinophils],CAUSE,cause,1,323,
[Event: symptoms of allergy to airborne substances found indoors],[Event: doctor may use skin tests or blood test],LEAD_TO,lead to,1,323,
[Event: description of symptoms],[Event: diagnosis of lupus],HELPS_WITH,helps with,1,326,
[Event: infection-fighting proteins],[Event: attack on muscle tissues],LEADS_TO,leads to,1,327,
[Event: blood clots form],[Event: abnormal antibodies interact with cells],ARE_CAUSED_BY,are caused by,1,330,
[Event: Antiphospholipid antibody syndrome appears],[Event: bacterial or viral infection],IS_TRIGGERED_BY,is triggered by,1,330,
[Event: contamination with clostridium bacteria],[Event: tetanus],LEADS_TO,leads to,1,332,
[Event: puncture wounds],[Event: tetanus],INCREASES_THE_RISK_OF,increases the risk of,1,332,
[Event: stool sample examination],[Event: diagnosis of tapeworm],RESULTS_IN,results in,1,333,
[Event: tapeworm infestation],[Event: symptoms],LEADS_TO,leads to,1,333,
[Event: puberty],[Event: breast tissue growth],MAY_LEAD_TO,may lead to,1,341,
[Event: disease goes undiagnosed],[Event: vague and similar symptoms to osteoarthritis],CAUSE,cause,1,343,
[Event: disease progression],[Event: treatment effectiveness],MONITOR,monitor,1,344,
[Event: develop cirrhosis of the liver],"[Event: nausea, flatulence, weight loss, weakness, and abdominal pain]",HAS,has,1,345,
[Event: develop chronic emphysema],[Event: red flag],RAISES,raises,1,345,
[Event: six or more café au lait spots appear at birth or in early infancy],[Event: tumors begin to grow around nerves throughout the body during adolescence],LEAD_TO,lead to,1,346,
[Event: puberty begins],[Event: spots begin to grow to about 1/2 inch in diameter],CAUSE,cause,1,346,
[Event: sports season],[Event: injury],LEAD_TO,lead to,1,349,
[Event: new sport or activity],[Event: injury],LEAD_TO,lead to,1,349,
[Event: exercising without warming up],[Event: injury],CONTRIBUTE_TO,contribute to,1,349,
